flag; num; time_ms; gps_time_s; gps_time_us; crc
8;2316;1528764;52640;0;12244
8;2317;1529461;52640;0;45703
8;2318;1530040;52641;0;18789
8;2319;1530731;52641;0;4048
8;2320;1531332;52642;0;48169
8;2321;1532020;52643;0;42765
8;2322;1532585;52643;0;57253
8;2323;1533272;52644;0;26373
8;2324;1533875;52644;0;45254
8;2325;1534571;52645;0;64749
8;2326;1535158;52646;0;7543
8;2327;1535816;52647;0;26552
8;2328;1536409;52647;0;47446
8;2329;1537106;52648;0;64301
8;2330;1537694;52648;0;47008
8;2331;1538398;52649;0;30656
8;2332;1538979;52650;0;21528
8;2333;1539692;52650;0;49781
8;2334;1540306;52651;0;35456
8;2335;1541002;52652;0;49083
8;2336;1541586;52652;0;32674
8;2337;1542260;52653;0;42927
8;2338;1542859;52654;0;41592
8;2339;1543570;52654;0;617
8;2340;1544174;52655;0;1987
8;2341;1544842;52656;0;22621
8;2342;1545429;52656;0;56825
8;2343;1546126;52657;0;28054
8;2344;1546740;52658;0;62470
8;2345;1547420;52658;0;44577
8;2346;1548001;52659;0;21851
8;2347;1548689;52659;0;57086
8;2348;1549284;52660;0;17218
8;2349;1549985;52661;0;9503
8;2350;1550561;52661;0;9862
8;2351;1551239;52662;0;21942
8;2352;1551833;52662;0;862
8;2353;1552529;52663;0;34745
8;2354;1553116;52664;0;47906
8;2355;1553773;52664;0;6618
8;2356;1554362;52665;0;50758
8;2357;1555064;52666;0;12249
8;2358;1555661;52666;0;44670
8;2359;1556332;52667;0;11586
8;2360;1556898;52668;0;65192
8;2361;1557581;52668;0;1637
8;2362;1559404;52670;0;57990
8;2363;1560102;52671;0;38712
8;2364;1560721;52671;0;6755
8;2365;1561399;52672;0;48905
8;2366;1561980;52673;0;18426
8;2367;1562685;52673;0;51502
8;2368;1563276;52674;0;47654
8;2369;1563969;52675;0;52673
8;2370;1564535;52675;0;45599
8;2371;1565206;52676;0;27188
8;2372;1565793;52677;0;8430
8;2373;1566480;52677;0;42160
8;2374;1567070;52678;0;32714
8;2375;1567727;52678;0;21564
8;2376;1568319;52679;0;16701
8;2377;1569015;52680;0;35216
8;2378;1569606;52680;0;36077
8;2379;1570276;52681;0;33600
8;2380;1570868;52682;0;20482
8;2381;1571550;52682;0;36819
8;2382;1572157;52683;0;28864
8;2383;1572855;52684;0;1705
8;2384;1573448;52684;0;62600
8;2385;1574122;52685;0;64293
8;2386;1574712;52686;0;32850
8;2387;1575401;52686;0;60301
8;2388;1575991;52687;0;1393
8;2389;1576642;52687;0;65043
8;2390;1577232;52688;0;3987
8;2391;1577920;52689;0;54051
8;2392;1578508;52689;0;41181
8;2393;1579191;52690;0;44501
8;2394;1579773;52691;0;1812
8;2395;1580486;52691;0;4623
8;2396;1581112;52692;0;20305
8;2397;1581797;52693;0;34536
8;2398;1582379;52693;0;17793
8;2399;1583077;52694;0;12625
8;2400;1583685;52695;0;22870
8;2401;1584369;52695;0;11590
8;2402;1584973;52696;0;58608
8;2403;1585628;52696;0;1874
8;2404;1586215;52697;0;35247
8;2405;1586899;52698;0;47565
8;2406;1587485;52698;0;55338
8;2407;1588165;52699;0;7986
8;2408;1588731;52699;0;15565
8;2409;1589416;52700;0;65321
8;2410;1590011;52701;0;31333
8;2411;1590698;52701;0;49628
8;2412;1591277;52702;0;3095
8;2413;1591976;52703;0;51396
8;2414;1592566;52703;0;19989
8;2415;1593270;52704;0;4048
8;2416;1593862;52705;0;39029
8;2417;1594519;52705;0;35940
8;2418;1595108;52706;0;59438
8;2419;1595799;52707;0;56960
8;2420;1596391;52707;0;35461
8;2421;1597061;52708;0;2808
8;2422;1597626;52708;0;24949
8;2423;1598308;52709;0;29978
8;2424;1598892;52710;0;48063
8;2425;1599589;52710;0;33890
8;2426;1600159;52711;0;56818
8;2427;1600844;52712;0;5058
8;2428;1601436;52712;0;33734
8;2429;1602120;52713;0;36012
8;2430;1602709;52713;0;42307
8;2431;1603377;52714;0;42872
8;2432;1603982;52715;0;61431
8;2433;1604665;52715;0;59010
8;2434;1605264;52716;0;53334
8;2435;1605951;52717;0;33293
8;2436;1606532;52717;0;49118
8;2437;1607235;52718;0;64110
8;2438;1607837;52718;0;29840
8;2439;1608547;52719;0;3679
8;2440;1609128;52720;0;59750
8;2441;1609803;52721;0;47031
8;2442;1610387;52721;0;49598
8;2443;1611085;52722;0;2864
8;2444;1611680;52722;0;55245
8;2445;1612348;52723;0;19314
8;2446;1612938;52724;0;2130
8;2447;1613649;52724;0;21839
8;2448;1614254;52725;0;57033
8;2449;1614938;52726;0;50966
8;2450;1615503;52726;0;42006
8;2451;1616184;52727;0;59533
8;2452;1616776;52727;0;52073
8;2453;1617464;52728;0;5013
8;2454;1618736;52730;0;29829
8;2455;1619420;52730;0;61741
8;2456;1620029;52731;0;7207
8;2457;1620703;52731;0;55390
8;2458;1621282;52732;0;32832
8;2459;1621966;52733;0;4988
8;2460;1622554;52733;0;48653
8;2461;1623255;52734;0;40453
8;2462;1623823;52735;0;30614
8;2463;1624497;52735;0;48202
8;2464;1625105;52736;0;32221
8;2465;1625806;52737;0;45710
8;2466;1626395;52737;0;44851
8;2467;1627049;52738;0;18735
8;2468;1627651;52738;0;26980
8;2469;1628358;52739;0;32748
8;2470;1628959;52740;0;5569
8;2471;1629635;52740;0;51609
8;2472;1630243;52741;0;55457
8;2473;1630923;52742;0;51695
8;2474;1631524;52742;0;26451
8;2475;1632211;52743;0;56584
8;2476;1632778;52743;0;57058
8;2477;1633473;52744;0;58467
8;2478;1634059;52745;0;15434
8;2479;1634756;52745;0;9582
8;2480;1635349;52746;0;31307
8;2481;1636007;52747;0;5105
8;2482;1636608;52747;0;55595
8;2483;1637309;52748;0;9145
8;2484;1637903;52749;0;26841
8;2485;1638574;52749;0;56011
8;2486;1639140;52750;0;65452
8;2487;1639822;52751;0;17409
8;2488;1640426;52751;0;49643
8;2489;1641126;52752;0;48704
8;2490;1641719;52752;0;11122
8;2491;1642395;52753;0;51878
8;2492;1642997;52754;0;55268
8;2493;1643681;52754;0;49743
8;2494;1644268;52755;0;24773
8;2495;1644921;52756;0;50399
8;2496;1645510;52756;0;28468
8;2497;1646195;52757;0;10104
8;2498;1646781;52758;0;43492
8;2499;1647453;52758;0;45886
8;2500;1648044;52759;0;22651
8;2501;1648731;52759;0;11968
8;2502;1649331;52760;0;55547
8;2503;1650007;52761;0;55649
8;2504;1650572;52761;0;48185
8;2505;1651247;52762;0;45070
8;2506;1651837;52762;0;8355
8;2507;1652525;52763;0;36603
8;2508;1653115;52764;0;35761
8;2509;1653769;52765;0;48215
8;2510;1654358;52765;0;26804
8;2511;1655043;52766;0;4016
8;2512;1655633;52766;0;7779
8;2513;1656304;52767;0;5201
8;2514;1656882;52768;0;23655
8;2515;1657565;52768;0;36119
8;2516;1658156;52769;0;48667
8;2517;1658838;52770;0;40687
8;2518;1659406;52770;0;14056
8;2519;1660092;52771;0;3605
8;2520;1660692;52771;0;12843
8;2521;1661369;52772;0;3104
8;2522;1661955;52773;0;41293
8;2523;1662634;52773;0;42563
8;2524;1663237;52774;0;48550
8;2525;1663924;52775;0;53635
8;2526;1664527;52775;0;14408
8;2527;1665213;52776;0;15402
8;2528;1665792;52777;0;9486
8;2529;1666474;52777;0;30424
8;2530;1667085;52778;0;33273
8;2531;1667767;52779;0;62443
8;2532;1668333;52779;0;34123
8;2533;1669003;52780;0;63766
8;2534;1669593;52780;0;52021
8;2535;1670278;52781;0;34682
8;2536;1670883;52782;0;51600
8;2537;1671536;52782;0;37780
8;2538;1672130;52783;0;3308
8;2539;1672815;52784;0;52221
8;2540;1673420;52784;0;10527
8;2541;1674111;52785;0;39833
8;2542;1674685;52785;0;38597
8;2543;1675386;52786;0;9414
8;2544;1675974;52787;0;31505
8;2545;1676660;52787;0;56438
8;2546;1677228;52788;0;28007
8;2547;1678052;52789;0;48317
8;2548;1678904;52790;0;836
8;2549;1679589;52790;0;33184
8;2550;1680177;52791;0;32335
8;2551;1680868;52792;0;25352
8;2552;1681452;52792;0;49068
8;2553;1682128;52793;0;7104
8;2554;1682735;52794;0;19033
8;2555;1683423;52794;0;49050
8;2556;1684005;52795;0;50593
8;2557;1684674;52795;0;24126
8;2558;1685263;52796;0;3735
8;2559;1685947;52797;0;40922
8;2560;1686552;52797;0;42107
8;2561;1687217;52798;0;27392
8;2562;1687813;52798;0;10375
8;2563;1688511;52799;0;23189
8;2564;1689112;52800;0;1561
8;2565;1689788;52801;0;40964
8;2566;1690382;52801;0;41190
8;2567;1691091;52802;0;47038
8;2568;1691681;52802;0;31381
8;2569;1692364;52803;0;60124
8;2570;1692955;52804;0;49440
8;2571;1693634;52804;0;17054
8;2572;1694234;52805;0;1490
8;2573;1694906;52806;0;33587
8;2574;1695499;52806;0;34382
8;2575;1696167;52807;0;50364
8;2576;1696774;52807;0;55132
8;2577;1697448;52808;0;475
8;2578;1698043;52809;0;30558
8;2579;1698729;52809;0;38975
8;2580;1699297;52810;0;5968
8;2581;1699980;52811;0;62390
8;2582;1700566;52811;0;10740
8;2583;1701252;52812;0;20682
8;2584;1701831;52813;0;62488
8;2585;1702501;52813;0;26130
8;2586;1703092;52814;0;37364
8;2587;1703790;52815;0;34895
8;2588;1704403;52815;0;52892
8;2589;1705069;52816;0;15170
8;2590;1705671;52816;0;53009
8;2591;1706348;52817;0;41638
8;2592;1706938;52818;0;16826
8;2593;1707606;52818;0;48360
8;2594;1708185;52819;0;5341
8;2595;1708880;52820;0;48994
8;2596;1709469;52820;0;23672
8;2597;1710166;52821;0;8860
8;2598;1710737;52822;0;47187
8;2599;1711409;52822;0;11918
8;2600;1712027;52823;0;35776
8;2601;1712704;52823;0;31456
8;2602;1713305;52824;0;34585
8;2603;1713958;52825;0;9187
8;2604;1714549;52825;0;61200
8;2605;1715232;52826;0;12731
8;2606;1715822;52826;0;53629
8;2607;1716498;52827;0;41229
8;2608;1717082;52828;0;24020
8;2609;1717761;52828;0;23452
8;2610;1718366;52829;0;15205
8;2611;1719053;52830;0;7940
8;2612;1719636;52830;0;27707
8;2613;1720325;52831;0;10750
8;2614;1720918;52832;0;29823
8;2615;1721605;52832;0;51500
8;2616;1722208;52833;0;2144
8;2617;1722980;52834;0;40224
8;2618;1723651;52834;0;33429
8;2619;1724252;52835;0;59239
8;2620;1724962;52836;0;47842
8;2621;1725562;52836;0;49615
8;2622;1726250;52837;0;39253
8;2623;1726855;52838;0;43059
8;2624;1727543;52838;0;14726
8;2625;1728569;52839;0;6444
8;2626;1730043;52841;0;62107
8;2627;1731446;52842;0;44381
8;2628;1732923;52844;0;49881
8;2629;1734324;52845;0;28308
8;2630;1735797;52847;0;6712
8;2631;1737191;52848;0;1932
8;2632;1738667;52849;0;57850
8;2633;1740069;52851;0;44343
8;2634;1741549;52852;0;21963
8;2635;1743459;52854;0;47541
8;2636;1744966;52856;0;51929
8;2637;1746374;52857;0;54724
8;2638;1747869;52859;0;28828
8;2639;1749289;52860;0;25952
8;2640;1750785;52862;0;13216
8;2641;1752207;52863;0;28497
8;2642;1753702;52865;0;55322
8;2643;1755108;52866;0;20043
8;2644;1756614;52867;0;5097
8;2645;1758033;52869;0;31678
8;2646;1759530;52870;0;42706
8;2647;1760949;52872;0;58381
8;2648;1762438;52873;0;39334
8;2649;1763859;52875;0;44363
8;2650;1765353;52876;0;23981
8;2651;1766784;52878;0;21847
8;2652;1768279;52879;0;30978
8;2653;1769687;52880;0;52157
8;2654;1771183;52882;0;42836
8;2655;1772603;52883;0;2558
8;2656;1774099;52885;0;14895
8;2657;1775518;52886;0;49053
8;2658;1777009;52888;0;42160
8;2659;1778419;52889;0;16445
8;2660;1779914;52890;0;47966
8;2661;1781334;52892;0;14989
8;2662;1782827;52893;0;13892
8;2663;1784250;52895;0;30599
8;2664;1785735;52896;0;52985
8;2665;1787154;52898;0;4289
8;2666;1788646;52899;0;29255
8;2667;1790063;52901;0;27793
8;2668;1791568;52902;0;28421
8;2669;1792981;52904;0;1525
8;2670;1794476;52905;0;44690
8;2671;1795893;52907;0;11917
8;2672;1797389;52908;0;62570
8;2673;1798810;52910;0;19225
8;2674;1800306;52911;0;33213
8;2675;1801718;52912;0;12497
8;2676;1803213;52914;0;59892
8;2677;1804631;52915;0;22472
8;2678;1806122;52917;0;15085
8;2679;1807542;52918;0;36157
8;2680;1809028;52920;0;33825
8;2681;1810448;52921;0;54732
8;2682;1811946;52923;0;28052
8;2683;1813367;52924;0;2671
8;2684;1814873;52926;0;56569
8;2685;1816291;52927;0;10213
8;2686;1817784;52929;0;29249
8;2687;1819203;52930;0;6555
8;2688;1820702;52932;0;55520
8;2689;1822120;52933;0;38195
8;2690;1823617;52935;0;59148
8;2691;1825027;52936;0;60377
8;2692;1826523;52938;0;26333
8;2693;1827942;52939;0;16717
8;2694;1829438;52940;0;43316
8;2695;1830858;52942;0;63288
8;2696;1832341;52943;0;34165
8;2697;1833761;52945;0;61518
8;2698;1835254;52946;0;2516
8;2699;1836683;52948;0;37427
8;2700;1838583;52950;0;9515
8;2701;1839995;52951;0;41731
8;2702;1841493;52952;0;35689
8;2703;1842912;52954;0;44003
8;2704;1844406;52955;0;44542
8;2705;1845823;52957;0;46930
8;2706;1847317;52958;0;54886
8;2707;1848729;52960;0;16409
8;2708;1850223;52961;0;409
8;2709;1851645;52963;0;4003
8;2710;1853138;52964;0;51631
8;2711;1854561;52966;0;51611
8;2712;1856044;52967;0;56107
8;2713;1857462;52968;0;28725
8;2714;1858955;52970;0;15604
8;2715;1860376;52971;0;13333
8;2716;1861871;52973;0;14582
8;2717;1863294;52974;0;58514
8;2718;1864786;52976;0;58696
8;2719;1866216;52977;0;7273
8;2720;1867709;52979;0;18143
8;2721;1869130;52980;0;60665
8;2722;1870625;52982;0;4177
8;2723;1872033;52983;0;2315
8;2724;1873529;52985;0;19953
8;2725;1874953;52986;0;30824
8;2726;1876447;52987;0;11600
8;2727;1877862;52989;0;52354
8;2728;1879347;52990;0;30998
8;2729;1880771;52992;0;39317
8;2730;1882263;52993;0;46620
8;2731;1883681;52995;0;19264
8;2732;1885175;52996;0;10179
8;2733;1886596;52998;0;20502
8;2734;1888091;52999;0;14528
8;2735;1889512;53001;0;42039
8;2736;1891005;53002;0;34323
8;2737;1892428;53003;0;27327
8;2738;1893925;53005;0;15646
8;2739;1895333;53006;0;3883
8;2740;1896822;53008;0;52902
8;2741;1898243;53009;0;35313
8;2742;1899739;53011;0;2713
8;2743;1901159;53012;0;24010
8;2744;1902647;53014;0;41260
8;2745;1904067;53015;0;14165
8;2746;1905564;53017;0;56147
8;2747;1906983;53018;0;34588
8;2748;1908476;53020;0;234
8;2749;1909892;53021;0;24122
8;2750;1911389;53022;0;4346
8;2751;1912809;53024;0;50397
8;2752;1914305;53025;0;19180
8;2753;1915725;53027;0;20876
8;2754;1917228;53028;0;4621
8;2755;1918642;53030;0;16912
8;2756;1920139;53031;0;14037
8;2757;1921570;53033;0;2366
8;2758;1923062;53034;0;34947
8;2759;1924482;53036;0;63600
8;2760;1925975;53037;0;50915
8;2761;1927383;53038;0;1314
8;2762;1928880;53040;0;24955
8;2763;1930319;53041;0;14139
8;2764;1931821;53043;0;12011
8;2765;1935149;53046;0;1164
8;2766;1936624;53048;0;39154
8;2767;1938026;53049;0;8884
8;2768;1939503;53051;0;8532
8;2769;1940894;53052;0;58375
8;2770;1942370;53053;0;47655
8;2771;1943770;53055;0;31853
8;2772;1945247;53056;0;18352
8;2773;1946653;53058;0;18492
8;2774;1948126;53059;0;56242
8;2775;1949517;53061;0;18818
8;2776;1950995;53062;0;22963
8;2777;1952400;53063;0;16652
8;2778;1953875;53065;0;30656
8;2779;1955278;53066;0;50466
8;2780;1956742;53068;0;41085
8;2781;1958154;53069;0;56680
8;2782;1959630;53071;0;36069
8;2783;1961031;53072;0;41907
8;2784;1962507;53074;0;8507
8;2785;1963901;53075;0;6921
8;2786;1965378;53076;0;6556
8;2787;1966776;53078;0;54988
8;2788;1968252;53079;0;39185
8;2789;1969654;53081;0;17036
8;2790;1971130;53082;0;51745
8;2791;1972522;53084;0;44615
8;2792;1973997;53085;0;9454
8;2793;1975401;53086;0;52725
8;2794;1976876;53088;0;6144
8;2795;1978276;53089;0;7349
8;2796;1979745;53091;0;52565
8;2797;1981159;53092;0;23424
8;2798;1982637;53094;0;8232
8;2799;1984041;53095;0;18971
8;2800;1985512;53096;0;37207
8;2801;1986912;53098;0;33689
8;2802;1988388;53099;0;26761
8;2803;1989789;53101;0;41691
8;2804;1991264;53102;0;36237
8;2805;1992668;53104;0;14698
8;2806;1994145;53105;0;24734
8;2807;1995536;53106;0;9705
8;2808;1997023;53108;0;32825
8;2809;1998423;53109;0;64630
8;2810;1999900;53111;0;3329
8;2811;2001301;53112;0;13918
8;2812;2002767;53114;0;26105
8;2813;2006106;53117;0;52662
8;2814;2007583;53119;0;45167
8;2815;2008983;53120;0;26438
8;2816;2010457;53121;0;48168
8;2817;2011854;53123;0;859
8;2818;2013330;53124;0;47025
8;2819;2014733;53126;0;15504
8;2820;2016205;53127;0;60598
8;2821;2017607;53129;0;48152
8;2822;2019084;53130;0;52045
8;2823;2020476;53131;0;64518
8;2824;2021951;53133;0;27653
8;2825;2023356;53134;0;63777
8;2826;2024835;53136;0;24654
8;2827;2026235;53137;0;18647
8;2828;2027710;53139;0;13206
8;2829;2029123;53140;0;17667
8;2830;2030599;53141;0;24026
8;2831;2032002;53143;0;31712
8;2832;2033478;53144;0;29817
8;2833;2034869;53146;0;28996
8;2834;2036344;53147;0;57243
8;2835;2037748;53149;0;4578
8;2836;2039224;53150;0;24720
8;2837;2040629;53151;0;20407
8;2838;2042103;53153;0;45478
8;2839;2043496;53154;0;32084
8;2840;2044972;53156;0;57702
8;2841;2046372;53157;0;18269
8;2842;2047845;53159;0;49208
8;2843;2049249;53160;0;41992
8;2844;2050718;53162;0;40833
8;2845;2052131;53163;0;4715
8;2846;2053606;53165;0;61261
8;2847;2055009;53166;0;44489
8;2848;2056484;53167;0;1236
8;2849;2057881;53169;0;5109
8;2850;2059357;53170;0;11819
8;2851;2060755;53172;0;4363
8;2852;2062232;53173;0;5213
8;2853;2063636;53175;0;24186
8;2854;2065111;53176;0;49518
8;2855;2066501;53177;0;25850
8;2856;2067977;53179;0;19193
8;2857;2069381;53180;0;13536
8;2858;2070859;53182;0;21423
8;2859;2072259;53183;0;63401
8;2860;2073725;53185;0;46863
8;2861;2075150;53186;0;54862
8;2862;2076625;53187;0;50786
8;2863;2078026;53189;0;59662
8;2864;2079500;53190;0;63973
8;2865;2080893;53192;0;64182
8;2866;2082370;53193;0;35617
8;2867;2083779;53195;0;64946
8;2868;2085252;53196;0;51367
8;2869;2086652;53197;0;17072
8;2870;2088133;53199;0;933
8;2871;2089525;53200;0;7838
8;2872;2090999;53202;0;62032
8;2873;2092399;53203;0;19078
8;2874;2093877;53205;0;46843
8;2875;2095277;53206;0;22978
8;2876;2096744;53208;0;16225
8;2877;2100179;53211;0;8463
8;2878;2101658;53213;0;48890
8;2879;2103072;53214;0;4617
8;2880;2104544;53215;0;5029
8;2881;2105935;53217;0;52182
8;2882;2107420;53218;0;25522
8;2883;2108823;53220;0;42368
8;2884;2110300;53221;0;64964
8;2885;2111702;53223;0;25748
8;2886;2113179;53224;0;2376
8;2887;2114571;53225;0;4516
8;2888;2116048;53227;0;28777
8;2889;2117450;53228;0;48471
8;2890;2118927;53230;0;15283
8;2891;2120328;53231;0;11992
8;2892;2121795;53233;0;27095
8;2893;2123206;53234;0;63437
8;2894;2124680;53236;0;25609
8;2895;2126082;53237;0;47192
8;2896;2127560;53238;0;28329
8;2897;2128955;53240;0;41578
8;2898;2130431;53241;0;2967
8;2899;2131841;53243;0;39554
8;2900;2133319;53244;0;21374
8;2901;2134724;53246;0;54921
8;2902;2136197;53247;0;49393
8;2903;2137586;53248;0;38840
8;2904;2139063;53250;0;64687
8;2905;2140467;53251;0;25941
8;2906;2141942;53253;0;14528
8;2907;2143346;53254;0;31649
8;2908;2144809;53256;0;13035
8;2909;2146221;53257;0;8226
8;2910;2147697;53259;0;52549
8;2911;2149100;53260;0;29431
8;2912;2150574;53261;0;31195
8;2913;2151967;53263;0;36044
8;2914;2153445;53264;0;64970
8;2915;2154854;53266;0;23369
8;2916;2156330;53267;0;22100
8;2917;2157733;53269;0;52936
8;2918;2159216;53270;0;49993
8;2919;2160606;53271;0;41570
8;2920;2162084;53273;0;15569
8;2921;2163483;53274;0;24944
8;2922;2164960;53276;0;34378
8;2923;2166363;53277;0;42602
8;2924;2167830;53279;0;50819
8;2925;2169241;53280;0;45118
8;2926;2170718;53282;0;15461
8;2927;2172119;53283;0;38808
8;2928;2173594;53284;0;38441
8;2929;2174986;53286;0;43039
8;2930;2176463;53287;0;37409
8;2931;2177866;53289;0;32811
8;2932;2179343;53290;0;21014
8;2933;2180744;53292;0;8939
8;2934;2182221;53293;0;37862
8;2935;2183608;53294;0;32511
8;2936;2185085;53296;0;52867
8;2937;2186485;53297;0;39244
8;2938;2187964;53299;0;62185
8;2939;2189365;53300;0;65233
8;2940;2190832;53302;0;61759
8;2941;2192247;53303;0;26912
8;2942;2194351;53305;0;33541
8;2943;2195753;53307;0;58968
8;2944;2197227;53308;0;50530
8;2945;2198616;53310;0;50518
8;2946;2200092;53311;0;55797
8;2947;2201494;53312;0;62903
8;2948;2202969;53314;0;27688
8;2949;2204370;53315;0;36984
8;2950;2205849;53317;0;23642
8;2951;2207242;53318;0;34516
8;2952;2208718;53320;0;34592
8;2953;2210118;53321;0;2214
8;2954;2211597;53322;0;32755
8;2955;2212996;53324;0;22467
8;2956;2214461;53325;0;55520
8;2957;2215862;53327;0;4543
8;2958;2217349;53328;0;29445
8;2959;2218753;53330;0;29645
8;2960;2220232;53331;0;9099
8;2961;2221625;53333;0;1201
8;2962;2223100;53334;0;5031
8;2963;2224499;53335;0;49495
8;2964;2225973;53337;0;2250
8;2965;2227384;53338;0;56834
8;2966;2228863;53340;0;31821
8;2967;2230257;53341;0;29638
8;2968;2231734;53343;0;45115
8;2969;2233136;53344;0;62364
8;2970;2234623;53346;0;20463
8;2971;2236050;53347;0;9280
8;2972;2237518;53348;0;14569
8;2973;2238918;53350;0;22183
8;2974;2240406;53351;0;34611
8;2975;2241805;53353;0;46725
8;2976;2243282;53354;0;26308
8;2977;2244672;53356;0;49114
8;2978;2246150;53357;0;21024
8;2979;2247552;53358;0;27435
8;2980;2249027;53360;0;40438
8;2981;2250428;53361;0;46347
8;2982;2251905;53363;0;63946
8;2983;2253296;53364;0;5809
8;2984;2254769;53366;0;11707
8;2985;2256170;53367;0;37106
8;2986;2257648;53369;0;189
8;2987;2259050;53370;0;12583
8;2988;2260515;53371;0;12955
8;2989;2261918;53373;0;14033
8;2990;2263403;53374;0;20874
8;2991;2264803;53376;0;25027
8;2992;2266279;53377;0;64542
8;2993;2267671;53379;0;43250
8;2994;2269150;53380;0;1147
8;2995;2270553;53381;0;26457
8;2996;2272028;53383;0;6242
8;2997;2273426;53384;0;36799
8;2998;2274900;53386;0;145
8;2999;2276294;53387;0;36024
8;3000;2277770;53389;0;58765
8;3001;2279169;53390;0;5115
8;3002;2280646;53392;0;38947
8;3003;2282052;53393;0;3741
8;3004;2283517;53394;0;54380
8;3005;2284919;53396;0;39448
8;3006;2286393;53397;0;12675
8;3007;2288313;53399;0;5410
8;3008;2289788;53401;0;20121
8;3009;2291179;53402;0;57657
8;3010;2292656;53404;0;19212
8;3011;2294057;53405;0;44498
8;3012;2295534;53406;0;17334
8;3013;2296938;53408;0;17746
8;3014;2298413;53409;0;23662
8;3015;2299807;53411;0;54300
8;3016;2301281;53412;0;46291
8;3017;2302680;53414;0;57324
8;3018;2304153;53415;0;51604
8;3019;2305555;53416;0;11552
8;3020;2307024;53418;0;56899
8;3021;2308427;53419;0;25354
8;3022;2309904;53421;0;27569
8;3023;2311316;53422;0;7734
8;3024;2312795;53424;0;55153
8;3025;2314187;53425;0;65340
8;3026;2315672;53427;0;17846
8;3027;2317073;53428;0;6345
8;3028;2318549;53429;0;28698
8;3029;2319953;53431;0;53852
8;3030;2321429;53432;0;21652
8;3031;2322824;53434;0;22038
8;3032;2324298;53435;0;2647
8;3033;2325699;53437;0;39413
8;3034;2327173;53438;0;27423
8;3035;2328575;53439;0;18257
8;3036;2330042;53441;0;51350
8;3037;2331444;53442;0;51186
8;3038;2332921;53444;0;29190
8;3039;2334333;53445;0;6197
8;3040;2335811;53447;0;58330
8;3041;2337202;53448;0;18333
8;3042;2338681;53449;0;5583
8;3043;2340080;53451;0;56381
8;3044;2341567;53452;0;63226
8;3045;2342968;53454;0;6520
8;3046;2344444;53455;0;8243
8;3047;2345838;53457;0;12438
8;3048;2347325;53458;0;56065
8;3049;2348725;53459;0;32519
8;3050;2350202;53461;0;5200
8;3051;2351604;53462;0;51636
8;3052;2353071;53464;0;8816
8;3053;2354470;53465;0;44675
8;3054;2355946;53467;0;4885
8;3055;2357359;53468;0;2385
8;3056;2358839;53470;0;56097
8;3057;2360231;53471;0;32544
8;3058;2361705;53472;0;2263
